ID_Cliente,Edad,Ingresos,Visitas_Web,Tiempo_Web,Tours_Vistos,Promociones_Usadas,Reservo_Tour,Monto_Pagado
CL02831,46,2777,10,27.79,3,0,0,0.0
CL02832,31,8380,4,9.57,1,0,0,0.0
CL02833,20,3228,1,5.31,3,4,1,1148.51
CL02834,41,9804,12,19.14,3,1,0,0.0
CL02835,54,9888,16,23.61,4,2,0,0.0
CL02836,33,7746,16,22.6,8,4,0,0.0
CL02837,21,7391,17,21.56,9,3,0,0.0
CL02838,41,3406,8,1.52,1,0,1,3339.13
CL02839,51,9440,5,23.46,1,2,1,3947.44
CL02840,47,1637,19,15.06,6,0,0,0.0
CL02841,35,9090,2,19.47,1,0,1,3306.09
CL02842,36,1949,7,28.69,5,0,1,995.68
CL02843,48,4587,2,24.32,1,1,1,776.17
CL02844,36,2111,0,24.76,8,2,0,0.0
CL02845,63,9367,19,5.44,5,4,1,1321.31
CL02846,36,1722,12,14.29,6,1,1,2456.41
CL02847,39,4842,4,28.48,4,3,1,1726.65
CL02848,41,4674,15,17.48,8,3,1,3106.52
CL02849,62,5866,15,3.08,9,4,0,0.0
CL02850,29,1702,11,21.95,9,2,0,0.0
CL02851,47,3128,12,1.29,1,4,1,1451.32
CL02852,55,5233,3,22.27,7,1,1,1566.29
CL02853,48,3517,8,26.39,4,2,0,0.0
CL02854,53,2149,15,12.76,8,3,1,511.14
CL02855,36,2878,0,12.41,7,2,1,519.24
CL02856,62,1309,4,9.13,1,2,1,2463.78
CL02857,53,4952,4,26.31,1,2,0,0.0
CL02858,47,8728,18,16.43,1,4,0,0.0
CL02859,50,4049,8,17.38,2,0,0,0.0
CL02860,35,6766,7,19.85,2,1,1,1453.02
CL02861,45,7412,18,9.01,9,2,0,0.0
CL02862,64,5865,17,12.98,5,2,1,2006.0
CL02863,28,1015,14,22.25,1,4,1,2787.49
CL02864,62,1605,3,29.56,7,1,0,0.0
CL02865,50,5908,14,1.03,2,1,0,0.0
CL02866,34,9006,12,1.28,3,3,1,3762.54
CL02867,23,7412,17,12.84,4,1,0,0.0
CL02868,21,9605,19,19.79,3,1,1,2452.3
CL02869,37,5120,4,11.59,3,2,1,2172.14
CL02870,64,9507,17,29.99,9,0,1,2256.56
CL02871,44,5666,7,5.86,4,2,0,0.0
CL02872,32,5820,0,0.24,8,4,1,2978.59
CL02873,23,8835,18,5.7,1,1,0,0.0
CL02874,64,2849,16,26.61,6,0,0,0.0
CL02875,31,2953,1,4.35,1,2,1,3252.37
CL02876,28,9580,18,14.37,5,3,1,3781.8
CL02877,56,3769,15,12.58,7,4,1,1701.96
CL02878,26,4046,17,19.97,1,4,0,0.0
CL02879,43,8594,1,1.64,9,4,0,0.0
CL02880,33,7840,5,19.76,9,2,0,0.0
CL02881,22,6066,6,10.64,6,0,1,2144.98
CL02882,27,3415,5,27.78,2,0,1,2392.11
CL02883,20,3389,5,25.47,2,1,1,1668.29
CL02884,30,6924,8,11.99,9,0,0,0.0
CL02885,60,9495,7,29.79,4,3,0,0.0
CL02886,47,1763,8,1.56,6,4,0,0.0
CL02887,62,8541,11,23.66,2,2,1,3686.98
CL02888,23,1815,17,13.02,4,4,1,863.42
CL02889,34,7255,5,13.0,2,4,1,2964.52
CL02890,62,1877,3,5.1,3,3,0,0.0
CL02891,36,8173,6,15.45,2,4,1,1276.31
CL02892,59,8073,17,2.54,8,4,0,0.0
CL02893,52,5798,19,18.5,5,3,0,0.0
CL02894,63,7989,4,7.25,5,3,1,2638.55
CL02895,43,6039,17,21.75,8,0,0,0.0
CL02896,22,7324,9,18.22,8,4,1,2736.55
CL02897,46,3823,7,22.39,7,1,0,0.0
CL02898,54,6287,0,22.49,5,1,1,2959.38
CL02899,37,4285,14,5.9,7,1,0,0.0
CL02900,38,8433,2,0.02,1,3,1,3656.19
CL02901,27,7174,14,10.97,3,4,1,3643.25
CL02902,22,5826,13,27.57,3,0,1,2435.32
CL02903,53,4664,0,17.34,2,4,0,0.0
CL02904,23,1497,7,21.83,6,1,0,0.0
CL02905,43,8641,6,26.39,3,2,1,3168.09
CL02906,21,5643,8,27.18,4,1,0,0.0
CL02907,56,6056,17,15.87,3,3,0,0.0
CL02908,56,1131,11,16.23,7,4,1,2625.26
CL02909,52,6443,7,25.53,4,3,0,0.0
CL02910,18,1857,7,24.22,5,0,0,0.0
CL02911,41,9712,5,20.97,7,4,1,2171.45
CL02912,53,9221,2,18.13,4,4,0,0.0
CL02913,23,7147,1,18.52,6,4,1,1397.0
CL02914,58,5604,13,10.89,9,2,0,0.0
CL02915,63,2558,7,25.23,6,4,1,601.25
CL02916,61,1015,5,18.53,5,2,1,910.96
CL02917,48,4605,3,6.71,1,4,0,0.0
CL02918,37,2607,4,7.2,8,1,0,0.0
CL02919,41,6935,12,25.85,5,0,0,0.0
CL02920,42,3016,8,18.77,5,4,0,0.0
CL02921,53,4574,12,11.96,3,3,0,0.0
CL02922,38,8274,8,5.61,2,1,0,0.0
CL02923,47,4791,15,18.31,1,3,0,0.0
CL02924,41,7406,11,5.53,9,3,0,0.0
CL02925,61,2088,1,14.11,5,2,1,1565.68
CL02926,59,2361,18,20.33,4,0,0,0.0
CL02927,47,5473,15,16.96,7,3,0,0.0
CL02928,39,6294,12,27.66,4,1,1,2410.18
CL02929,45,8106,4,1.19,2,0,1,3749.75
CL02930,24,8319,5,8.39,9,1,0,0.0
CL02931,52,9667,16,1.71,8,3,0,0.0
CL02932,45,9520,16,5.84,4,0,1,2861.7
CL02933,31,2186,16,3.72,8,4,0,0.0
CL02934,27,4414,2,21.98,9,3,1,2264.91
CL02935,33,6486,12,11.08,2,3,0,0.0
CL02936,33,4536,11,27.75,4,2,0,0.0
CL02937,48,2773,5,0.7,6,1,1,1895.81
CL02938,59,6415,12,19.59,7,4,1,3665.26
CL02939,42,3558,13,29.12,5,0,0,0.0
CL02940,30,6907,6,5.28,7,3,1,1427.58
CL02941,23,6079,4,13.27,4,3,0,0.0
CL02942,61,7724,13,21.06,8,4,0,0.0
CL02943,26,6420,17,18.99,3,3,1,1088.23
CL02944,62,4291,3,16.98,3,1,0,0.0
CL02945,53,4524,0,9.8,5,0,0,0.0
CL02946,60,4504,6,21.85,6,4,1,1910.47
CL02947,37,9998,19,19.6,3,4,0,0.0
CL02948,35,6989,12,4.88,2,2,0,0.0
CL02949,60,3666,3,28.92,5,0,0,0.0
CL02950,38,9596,12,16.67,6,4,1,2297.99
CL02951,21,8140,3,15.76,3,3,0,0.0
CL02952,50,9785,2,25.45,7,0,1,1750.99
CL02953,44,7895,7,19.21,3,1,0,0.0
CL02954,24,5107,19,2.23,2,4,0,0.0
CL02955,23,4280,7,15.2,4,1,0,0.0
CL02956,32,3212,16,23.42,3,4,1,1854.61
CL02957,35,9078,14,21.0,7,3,0,0.0
CL02958,49,8601,3,29.12,8,2,0,0.0
CL02959,28,1613,5,0.75,3,3,0,0.0
CL02960,37,1868,5,7.84,6,1,1,1532.77
CL02961,41,1811,9,16.47,1,0,0,0.0
CL02962,32,5862,3,18.58,5,1,0,0.0
CL02963,24,5177,8,8.23,2,2,0,0.0
CL02964,38,2744,15,24.8,1,4,0,0.0
CL02965,59,3256,6,4.93,7,4,1,673.19
CL02966,43,8612,13,0.03,4,1,0,0.0
CL02967,61,9713,5,28.57,5,0,1,3665.8
CL02968,31,8196,0,11.75,2,4,1,3263.53
CL02969,54,6423,17,28.72,8,4,1,2149.86
CL02970,38,6089,11,8.34,3,2,1,2910.8
CL02971,35,7608,14,1.9,7,2,0,0.0
CL02972,22,2469,0,23.18,1,0,0,0.0
CL02973,20,3675,14,25.07,1,4,1,2930.52
CL02974,40,2513,14,14.76,7,3,0,0.0
CL02975,43,5876,15,2.22,1,1,1,2848.87
CL02976,54,2451,0,19.62,9,4,1,1009.15
CL02977,41,5654,2,5.46,9,1,0,0.0
CL02978,36,4007,11,25.48,8,4,1,1319.53
CL02979,42,4124,6,8.22,8,2,0,0.0
CL02980,38,2753,4,25.43,4,0,0,0.0
CL02981,29,2612,0,12.81,4,3,1,2577.2
CL02982,58,4275,0,17.89,5,2,1,2661.09
CL02983,50,9747,14,23.69,9,0,0,0.0
CL02984,21,3049,7,1.21,3,2,0,0.0
CL02985,59,1824,10,24.63,4,1,1,1639.52
CL02986,24,4030,13,4.16,5,4,0,0.0
CL02987,39,2081,12,10.75,7,2,1,2358.53
CL02988,50,6299,18,14.18,5,0,1,1347.69
CL02989,34,1492,11,26.86,9,4,1,2966.09
CL02990,41,5764,18,0.67,6,1,0,0.0
CL02991,51,8202,3,16.78,3,1,1,1889.04
CL02992,45,9266,3,19.28,6,3,0,0.0
CL02993,60,4360,2,9.5,6,4,0,0.0
CL02994,58,9562,5,8.71,1,1,0,0.0
CL02995,56,5682,4,14.71,7,2,0,0.0
CL02996,39,1328,10,5.61,3,1,1,2368.5
CL02997,34,9968,8,14.04,1,1,0,0.0
CL02998,51,5674,2,22.95,1,1,0,0.0
CL02999,23,5316,8,25.36,5,3,0,0.0
CL03000,63,6803,11,11.55,2,0,0,0.0
CL03001,23,4325,2,18.52,2,1,1,3059.35
CL03002,51,9379,19,0.0,4,0,0,0.0
CL03003,18,2214,16,16.51,7,4,0,0.0
CL03004,27,8556,11,29.26,8,0,1,1587.87
CL03005,38,9722,17,9.37,7,4,1,1561.94
CL03006,22,4136,3,17.84,9,3,0,0.0
CL03007,19,7618,9,22.87,7,4,0,0.0
CL03008,39,6265,17,18.27,4,4,1,2878.53
CL03009,19,8089,7,12.55,9,2,0,0.0
CL03010,27,8965,8,4.58,9,3,1,1719.78
CL03011,51,9708,18,13.91,3,1,1,3132.83
CL03012,33,7569,12,8.84,8,3,0,0.0
CL03013,56,2491,5,20.88,1,2,0,0.0
CL03014,39,6213,6,13.26,2,4,0,0.0
CL03015,29,5228,5,25.5,8,3,1,3477.96
CL03016,41,8508,10,5.8,8,2,1,3910.27
CL03017,64,5409,16,12.53,6,1,0,0.0
CL03018,57,1590,18,16.73,8,4,0,0.0
CL03019,55,8379,11,3.78,8,3,1,3249.04
CL03020,27,4056,12,17.64,2,3,0,0.0
CL03021,52,3206,17,8.73,3,4,1,2611.77
CL03022,49,3708,6,6.89,7,3,0,0.0
CL03023,24,6981,4,4.26,3,4,1,1487.79
CL03024,38,6722,15,10.5,2,2,1,3339.16
CL03025,37,1747,3,27.87,6,4,0,0.0
CL03026,43,9992,0,0.93,2,1,1,2010.4
CL03027,21,7553,3,25.56,2,4,0,0.0
CL03028,63,2497,2,11.92,2,3,0,0.0
CL03029,39,2379,3,16.85,4,4,0,0.0
CL03030,32,9871,0,15.38,7,4,0,0.0
CL03031,57,8360,11,27.77,6,4,0,0.0
CL03032,38,4770,12,23.1,5,1,1,1563.37
CL03033,32,4342,1,29.54,4,1,0,0.0
CL03034,39,2546,8,23.83,2,3,0,0.0
CL03035,45,4126,6,8.88,8,3,1,993.45
CL03036,31,6889,12,28.89,2,4,0,0.0
CL03037,44,7208,1,29.51,8,0,0,0.0
CL03038,58,9875,0,3.69,4,2,0,0.0
CL03039,57,2295,17,27.03,5,4,0,0.0
CL03040,45,2385,6,19.93,1,2,0,0.0
CL03041,43,1942,17,27.66,2,1,1,1952.2
CL03042,19,4280,18,27.47,8,3,1,1098.16
CL03043,42,2033,7,26.74,1,0,1,317.64
CL03044,20,3786,11,26.56,3,3,1,2426.64
CL03045,25,3233,10,3.53,2,1,0,0.0
CL03046,61,2620,8,4.31,5,4,0,0.0
CL03047,50,4535,3,3.53,4,1,0,0.0
CL03048,59,4205,6,2.73,4,0,1,3037.0
CL03049,52,3882,16,10.6,4,4,0,0.0
CL03050,23,1170,10,20.52,4,4,1,3133.1
CL03051,56,9140,1,10.64,4,0,0,0.0
CL03052,40,4897,17,21.61,6,3,0,0.0
CL03053,42,5122,11,24.61,2,4,0,0.0
CL03054,60,6109,8,19.99,4,3,0,0.0
CL03055,36,3837,10,13.95,7,2,1,2377.14
CL03056,22,9599,4,8.87,7,0,0,0.0
CL03057,28,6228,6,3.73,1,2,0,0.0
CL03058,29,5169,0,14.81,9,4,1,2086.02
CL03059,27,7721,4,21.59,7,0,0,0.0
CL03060,25,1679,5,16.45,6,4,0,0.0
CL03061,41,8429,12,21.64,2,0,0,0.0
CL03062,45,6487,10,10.06,6,3,0,0.0
CL03063,58,1236,7,2.0,5,1,1,2861.09
CL03064,53,7804,19,23.13,9,1,1,1931.1
CL03065,54,3423,1,6.59,1,0,0,0.0
CL03066,38,2032,14,18.49,5,2,0,0.0
CL03067,25,7339,9,24.13,3,0,0,0.0
CL03068,26,3940,7,4.17,9,3,0,0.0
CL03069,64,6409,1,17.95,1,2,1,3036.87
CL03070,32,4132,14,20.68,6,0,1,1036.13
CL03071,63,8080,5,22.4,3,0,0,0.0
CL03072,57,5942,4,4.43,1,4,0,0.0
CL03073,35,7961,2,24.75,3,3,0,0.0
CL03074,59,8730,10,2.82,2,3,1,2348.23
CL03075,37,1633,10,15.59,8,1,0,0.0
CL03076,23,7822,15,13.3,3,4,1,1893.07
CL03077,29,5103,2,6.65,7,2,0,0.0
CL03078,19,7487,8,9.06,6,1,0,0.0
CL03079,24,4446,2,4.93,7,3,0,0.0
CL03080,33,6738,18,12.77,7,0,0,0.0
CL03081,20,4098,10,1.07,1,4,1,1520.99
CL03082,62,9097,13,26.67,4,3,0,0.0
CL03083,20,6476,1,4.9,4,3,1,2299.14
CL03084,44,9253,6,26.58,5,4,1,2400.61
CL03085,60,6181,9,25.91,5,3,1,2449.48
CL03086,57,2817,9,13.55,8,1,0,0.0
CL03087,55,9824,19,14.93,4,4,0,0.0
CL03088,50,5887,0,9.06,1,3,0,0.0
CL03089,45,3598,5,29.91,5,3,1,1852.75
CL03090,18,3653,13,20.12,1,4,1,775.05
CL03091,25,2454,1,28.55,3,0,0,0.0
CL03092,54,2138,5,12.44,8,2,0,0.0
CL03093,49,6807,0,26.49,5,4,1,1239.84
CL03094,60,4192,2,13.45,7,0,0,0.0
CL03095,54,7116,3,26.0,1,3,0,0.0
CL03096,21,4759,12,3.93,6,1,0,0.0
CL03097,47,4029,2,19.11,8,3,1,2977.65
CL03098,23,6095,14,20.36,6,3,1,3305.08
CL03099,63,1063,12,19.69,4,0,1,2714.95
CL03100,36,2345,10,13.41,8,4,1,1478.03
CL03101,49,1974,3,20.52,8,2,0,0.0
CL03102,26,5161,16,7.18,6,2,1,1691.8
CL03103,29,6962,4,17.88,8,4,1,3369.98
CL03104,28,9649,7,16.63,6,4,0,0.0
CL03105,63,7596,9,9.55,4,1,1,958.62
CL03106,33,4330,6,23.37,6,4,1,3485.61
CL03107,18,2740,16,2.43,9,1,1,1252.14
CL03108,62,7055,6,5.14,8,4,0,0.0
CL03109,38,7321,18,14.13,7,1,0,0.0
CL03110,47,2954,8,26.75,5,4,1,924.21
CL03111,30,1279,1,17.25,7,4,0,0.0
CL03112,51,3391,19,25.26,1,2,0,0.0
CL03113,21,7439,18,15.53,8,3,0,0.0
CL03114,45,1961,5,23.56,5,3,1,1742.18
CL03115,55,7827,9,9.77,7,1,0,0.0
CL03116,48,2217,12,24.45,7,0,0,0.0
CL03117,44,9566,1,12.05,8,2,0,0.0
CL03118,22,7007,9,16.76,7,4,0,0.0
CL03119,42,5130,9,5.28,6,2,0,0.0
CL03120,20,2392,4,27.61,6,0,1,447.3
CL03121,50,3076,3,21.04,5,2,1,1652.65
CL03122,21,9966,1,25.77,5,0,1,2261.61
CL03123,42,5316,6,6.24,4,0,1,2955.76
CL03124,37,7196,17,2.03,7,0,0,0.0
CL03125,51,5589,16,10.12,3,0,0,0.0
CL03126,43,9142,10,15.5,5,0,1,1171.98
CL03127,22,7260,17,24.07,3,4,1,3582.18
CL03128,52,9471,7,11.93,8,2,1,2434.19
CL03129,45,8897,11,8.1,5,3,0,0.0
CL03130,46,5841,0,11.18,6,3,0,0.0
CL03131,26,8161,19,21.11,1,4,0,0.0
CL03132,55,2059,11,10.09,4,1,0,0.0
CL03133,23,2922,5,29.37,9,0,0,0.0
CL03134,36,7101,2,5.25,5,2,1,1899.68
CL03135,61,5592,4,22.59,1,0,1,2596.19
CL03136,28,7349,13,17.67,4,0,1,3080.47
CL03137,19,3473,11,6.99,6,3,1,2594.28
CL03138,64,9108,12,22.61,7,0,0,0.0
CL03139,61,9096,12,13.43,7,2,0,0.0
CL03140,61,7748,16,20.47,8,2,0,0.0
CL03141,26,5549,14,19.87,5,3,0,0.0
CL03142,38,1594,5,3.32,6,4,1,2236.97
CL03143,41,6452,11,25.2,2,3,0,0.0
CL03144,51,1506,1,20.44,2,3,0,0.0
CL03145,39,5889,3,23.42,3,0,1,3452.35
CL03146,20,8637,19,13.43,4,1,0,0.0
CL03147,29,9212,11,5.85,6,4,0,0.0
CL03148,45,2399,2,9.79,6,4,1,3148.42
CL03149,47,4201,16,27.04,3,4,0,0.0
CL03150,43,8854,5,28.14,1,0,0,0.0
CL03151,38,7763,16,14.46,3,3,0,0.0
CL03152,45,8962,16,8.96,4,0,0,0.0
CL03153,43,6190,10,21.91,9,2,0,0.0
CL03154,50,6681,6,22.98,8,1,0,0.0
CL03155,38,4678,1,24.46,4,1,0,0.0
CL03156,52,1336,18,0.93,7,0,0,0.0
CL03157,51,2667,1,0.29,9,3,0,0.0
CL03158,58,1909,12,10.71,2,4,0,0.0
CL03159,64,9467,15,4.57,3,2,0,0.0
CL03160,35,9204,16,24.15,1,2,1,2328.25
CL03161,28,6122,10,15.99,8,1,1,2327.17
CL03162,40,9153,8,24.76,2,3,0,0.0
CL03163,39,1973,8,5.31,7,4,1,1924.78
CL03164,34,5270,13,18.82,7,1,0,0.0
CL03165,22,2408,12,17.41,3,3,1,1699.05
CL03166,61,3288,10,10.21,2,4,1,1159.2
CL03167,28,9738,11,15.51,3,0,0,0.0
CL03168,47,2218,2,17.67,8,3,1,2569.5
CL03169,32,2420,0,26.68,9,2,1,2912.08
CL03170,44,4377,7,1.67,8,3,1,2925.41
CL03171,52,8501,18,24.7,2,3,0,0.0
CL03172,50,5098,12,29.4,9,3,0,0.0
CL03173,37,3738,6,21.95,6,4,1,1719.11
CL03174,33,8619,12,22.12,2,4,0,0.0
CL03175,51,2842,5,6.54,9,0,0,0.0
CL03176,19,9938,2,15.69,5,0,1,3311.83
CL03177,52,3816,5,21.18,6,4,0,0.0
CL03178,57,1494,2,18.07,1,4,1,1435.85
CL03179,45,7560,12,11.55,2,1,0,0.0
CL03180,64,6510,12,28.2,1,3,1,1839.28
CL03181,56,4444,12,15.42,4,3,1,1839.22
CL03182,23,8543,0,29.1,2,2,1,3347.42
CL03183,26,8562,7,16.92,1,4,1,1430.59
CL03184,37,4994,4,23.8,3,4,0,0.0
CL03185,18,8253,19,22.26,4,0,0,0.0
CL03186,25,1045,16,19.82,4,0,1,2979.85
CL03187,40,3057,8,0.43,3,3,0,0.0
CL03188,20,1663,12,2.32,2,3,0,0.0
CL03189,21,5668,12,17.44,8,4,0,0.0
CL03190,42,3029,4,27.35,2,3,0,0.0
CL03191,64,6717,13,18.03,5,4,0,0.0
CL03192,55,3696,10,7.08,7,2,1,1263.73
CL03193,32,9831,13,9.61,9,2,0,0.0
CL03194,38,3663,6,18.69,3,1,0,0.0
CL03195,52,3745,16,17.91,1,0,1,3115.82
CL03196,63,6004,3,28.67,9,1,1,1577.41
CL03197,31,7321,9,15.87,1,2,1,1174.4
CL03198,53,6125,9,10.65,8,3,0,0.0
CL03199,29,5948,14,15.75,2,0,0,0.0
CL03200,34,5402,19,23.59,7,0,0,0.0
CL03201,56,4427,11,16.21,3,1,0,0.0
CL03202,26,6912,8,9.78,6,0,1,1609.0
CL03203,52,1394,2,10.16,6,2,1,573.02
CL03204,30,4597,14,22.7,4,3,0,0.0
CL03205,32,1329,11,1.99,8,1,0,0.0
CL03206,35,1772,14,8.24,5,3,0,0.0
CL03207,50,9135,0,4.59,7,1,0,0.0
CL03208,23,2645,14,28.34,5,4,0,0.0
CL03209,44,2787,10,2.7,4,0,1,1636.8
CL03210,40,1999,4,22.75,6,4,0,0.0
CL03211,44,2848,6,18.91,3,0,1,559.49
CL03212,51,2561,11,18.98,6,4,1,3286.87
CL03213,63,1773,19,22.9,6,3,1,2358.47
CL03214,55,8311,5,12.01,6,2,0,0.0
CL03215,31,6179,2,12.02,3,1,0,0.0
CL03216,53,2803,9,8.66,8,0,1,1334.76
CL03217,25,3050,3,17.93,4,1,0,0.0
CL03218,52,1747,12,27.89,2,2,0,0.0
CL03219,36,9125,18,27.72,7,4,0,0.0
CL03220,47,6860,4,21.09,8,3,0,0.0
CL03221,31,4973,17,27.19,4,1,1,2830.21
CL03222,37,2615,0,28.91,6,4,0,0.0
CL03223,42,4754,15,23.85,8,0,0,0.0
CL03224,57,6506,15,12.23,5,1,0,0.0
CL03225,41,5221,15,14.5,9,1,0,0.0
CL03226,31,6291,18,27.94,6,0,0,0.0
CL03227,43,6854,15,20.1,6,2,0,0.0
CL03228,55,1216,0,24.62,2,4,0,0.0
CL03229,40,2359,19,3.48,7,1,1,2412.65
CL03230,39,4774,19,5.82,9,4,1,1897.09
CL03231,36,6417,9,10.32,5,3,0,0.0
CL03232,63,5927,1,5.65,5,4,0,0.0
CL03233,20,5429,13,27.19,5,4,1,2649.79
CL03234,59,5606,7,6.51,1,0,1,2906.2
CL03235,36,5478,5,16.72,5,4,1,3019.38
CL03236,26,2896,2,2.56,8,2,0,0.0
CL03237,45,8366,15,4.65,3,4,1,1692.98
CL03238,37,5427,16,7.42,9,3,0,0.0
CL03239,62,6361,11,29.49,9,4,0,0.0
CL03240,24,1641,18,23.91,6,0,0,0.0
CL03241,31,6346,19,20.21,4,3,1,2161.92
CL03242,26,5729,2,27.49,4,0,1,985.83
CL03243,36,4627,12,28.69,1,2,0,0.0
CL03244,64,7594,15,13.61,5,2,0,0.0
CL03245,31,9387,10,9.83,5,0,1,1284.72
CL03246,55,4275,19,9.46,5,2,0,0.0
CL03247,53,5050,15,1.07,1,0,0,0.0
CL03248,57,5553,19,8.39,1,1,0,0.0
CL03249,34,5925,1,10.65,2,4,0,0.0
CL03250,47,3304,3,1.11,1,1,0,0.0
CL03251,26,4343,3,26.48,8,2,1,1687.54
CL03252,50,3056,16,25.44,4,0,0,0.0
CL03253,42,3808,0,7.55,6,0,0,0.0
CL03254,31,8092,0,24.08,8,0,1,1854.42
CL03255,28,8226,4,23.89,5,0,0,0.0
CL03256,52,1886,11,10.05,6,4,1,2025.67
CL03257,58,9584,5,20.91,4,3,0,0.0
CL03258,31,8720,5,8.7,6,1,0,0.0
CL03259,47,3446,16,2.11,6,2,0,0.0
CL03260,58,4905,12,15.14,3,0,1,1026.53
CL03261,21,7474,7,13.15,4,1,0,0.0
CL03262,21,4591,11,4.14,6,3,0,0.0
CL03263,45,3181,14,14.72,8,1,1,2631.51
CL03264,25,6011,18,28.48,7,2,0,0.0
CL03265,19,6030,19,21.94,4,0,0,0.0
CL03266,58,1354,16,22.17,3,2,0,0.0
CL03267,63,3631,8,22.73,8,0,0,0.0
CL03268,39,2521,17,22.34,6,3,0,0.0
CL03269,58,3672,1,0.6,8,2,0,0.0
CL03270,33,3337,10,27.74,9,1,1,954.51
CL03271,46,7968,19,24.9,9,3,0,0.0
CL03272,47,1628,16,8.24,9,2,0,0.0
CL03273,29,8162,17,16.58,1,0,1,3367.44
CL03274,52,3679,14,18.45,3,3,1,960.89
CL03275,28,6266,6,3.96,9,0,0,0.0
CL03276,63,5422,15,7.62,4,4,0,0.0
CL03277,38,8463,0,0.7,2,1,0,0.0
CL03278,38,2126,17,25.92,1,0,1,1080.43
CL03279,22,2780,7,0.75,5,2,0,0.0
CL03280,37,7571,6,9.56,4,4,0,0.0
CL03281,54,9584,1,2.35,5,3,1,3329.73
CL03282,20,1825,11,23.44,5,2,0,0.0
CL03283,61,8276,15,27.75,8,3,1,3530.42
CL03284,50,3395,8,16.88,6,4,0,0.0
CL03285,26,5145,19,4.19,3,2,0,0.0
CL03286,26,8059,10,16.74,9,0,0,0.0
CL03287,21,6492,14,23.11,8,2,1,3012.22
CL03288,52,8111,2,21.55,9,1,1,3130.23
CL03289,34,7792,12,22.25,4,0,0,0.0
CL03290,51,4551,12,8.38,8,1,1,2279.13
CL03291,41,8711,1,2.21,3,2,0,0.0
CL03292,49,4628,5,4.47,5,2,0,0.0
CL03293,18,2565,5,28.67,7,3,0,0.0
CL03294,25,4667,11,18.41,1,2,0,0.0
CL03295,62,7459,3,21.84,1,0,0,0.0
CL03296,40,5096,4,26.97,3,1,1,2917.23
CL03297,64,2019,7,25.58,4,4,0,0.0
CL03298,57,8928,5,6.55,1,1,1,1313.75
CL03299,29,9254,2,1.74,8,3,1,3433.72
CL03300,29,6965,7,27.75,2,4,0,0.0
CL03301,63,3269,18,29.45,5,4,0,0.0
CL03302,64,9835,10,17.02,6,2,0,0.0
CL03303,32,5721,17,26.65,6,3,0,0.0
CL03304,58,9408,9,6.95,6,3,0,0.0
CL03305,36,1195,19,3.33,1,2,0,0.0
CL03306,43,4273,11,14.99,3,0,1,984.84
CL03307,46,6110,19,24.34,3,2,0,0.0
CL03308,39,8401,7,19.64,8,3,0,0.0
CL03309,57,4212,18,19.12,6,4,0,0.0
CL03310,38,3755,15,0.52,2,0,1,1691.39
CL03311,55,2521,17,9.52,1,3,0,0.0
CL03312,37,6674,8,28.18,4,3,1,1137.72
CL03313,46,2080,3,4.03,1,2,0,0.0
CL03314,21,6623,8,21.79,5,1,0,0.0
CL03315,24,1721,1,22.78,8,3,0,0.0
CL03316,45,2562,8,21.98,2,1,1,2095.23
CL03317,45,1639,8,29.68,8,0,0,0.0
CL03318,21,5260,17,12.28,8,4,0,0.0
CL03319,39,6190,10,20.47,6,1,0,0.0
CL03320,29,4736,12,5.81,8,1,0,0.0
CL03321,62,8746,5,11.99,2,1,0,0.0
CL03322,20,1089,8,14.75,7,1,1,2991.46
CL03323,39,2251,15,6.44,8,1,1,977.05
CL03324,61,5703,3,27.2,4,0,0,0.0
CL03325,19,1348,1,21.49,9,3,1,3256.13
CL03326,41,5052,6,8.51,6,4,0,0.0
CL03327,51,3941,14,4.05,3,3,0,0.0
CL03328,44,9437,5,8.64,4,0,0,0.0
CL03329,58,1271,10,18.69,4,0,1,2576.08
CL03330,18,3030,19,24.79,1,1,0,0.0
CL03331,25,8836,16,15.1,1,0,1,1625.98
CL03332,40,8041,3,3.07,1,0,0,0.0
CL03333,55,6175,18,7.48,4,1,1,1250.73
CL03334,23,2126,6,10.35,1,0,1,1060.18
CL03335,39,5379,10,19.08,6,0,0,0.0
CL03336,42,9708,12,7.4,2,0,0,0.0
CL03337,35,9052,2,7.02,1,2,0,0.0
CL03338,34,1611,13,8.59,7,3,0,0.0
CL03339,29,1749,1,17.78,6,2,0,0.0
CL03340,23,2856,17,14.78,1,3,1,2058.73
CL03341,43,9591,4,25.25,9,1,0,0.0
CL03342,44,2526,12,20.94,6,1,0,0.0
CL03343,25,7229,12,20.0,2,3,0,0.0
CL03344,36,9511,13,4.64,7,3,0,0.0
CL03345,59,9527,11,1.66,3,4,0,0.0
CL03346,18,3098,12,15.3,7,3,1,3110.14
CL03347,46,8865,17,2.15,9,3,1,2297.25
CL03348,62,1173,12,10.92,5,1,0,0.0
CL03349,52,1500,3,0.78,1,1,0,0.0
CL03350,57,4646,9,5.3,5,0,1,1856.74
CL03351,31,7219,4,3.31,8,0,0,0.0
CL03352,52,3363,17,24.03,8,1,0,0.0
CL03353,62,8540,7,10.38,3,0,0,0.0
CL03354,37,2896,13,2.37,4,2,0,0.0
CL03355,30,6759,1,7.96,8,2,1,983.54
CL03356,55,2778,7,20.48,8,0,1,764.02
CL03357,63,4057,15,22.37,7,0,0,0.0
CL03358,25,6190,6,3.6,6,3,0,0.0
